text,label
Debit Rs.656 from Federal Bank a/c *3622 for PlayStation India on 23-01-2024. Ref 733845037925.,Entertainment
FD/RD installment INR 8760 to UTI Mutual Fund. IndusInd Bank A/c XX8446. 14/04/2026. Ref 449465655644.,Investment
Rs.5878 SIP debited to FD CREATION. SBI A/c XX2285. 15-07-26.,Investment
SIP/Investment Rs.6142 to upstox@icici from SBI A/c XX8387. 17-03-25. Ref 750135031566.,Investment
UPI:999698594547. Rs.16004.00 debited from 2006 to KreditBee on 04/12/25. Loan EMI. -Yes Bank,Loan & EMI
Rs.100 paid to PlayStation India via UPI. SBI A/c 5575. 19-02-2025.,Entertainment
Yes Bank: INR 3143 debited for 1mg on 21/08/25. A/c 8245. Ref 811413116669.,Healthcare
UPI payment ₹1037 to hotstar@paytm from Yes Bank A/c XX9019. 03/05/25. Ref 150359439005.,Entertainment
Union Bank: ₹866 bill payment to Sun Direct on 17/05/2026. A/c *9442. Ref 251270637958.,Utilities
Federal Bank: Rs.19415.00 debited for BMTC booking on 23/12/2024. A/c XX6472. Ref 359865560654.,Travel
Payment INR 17273 to 1mg@axisbank. Karnataka Bank. A/c *5395. 05-03-25. Ref 334282539363.,Healthcare
Rs.2870 debited to Croma Electronics via UPI. Yes Bank A/c 1646. 04/11/25. Ref 444567597085.,Shopping
Sent Rs.782 to Biryani By Kilo on 16/07/2026. A/c XX5049. UPI:356308332147. -Axis Bank,Food & Dining
UPI txn Rs.525 to netmeds@ybl from Axis Bank A/c ****8903 on 04-05-2026. Ref 982458703340.,Healthcare
Rs.4302 paid to Netmeds via UPI. SBI A/c ****2628. 27-02-2025.,Healthcare
Your a/c XX8506 debited for ₹297 on 07-11-25 trf to BESCOM. UPI:43323934807. -Kotak Bank,Utilities
UPI txn INR 4918 to apollo@hdfcbank from Federal Bank A/c XX5037 on 20/07/26. Ref 179565117065.,Healthcare
Your a/c *4055 debited for Rs.14731 on 23/03/26 trf to DTC DELHI. UPI:259902359750. -HDFC Bank,Travel
Your a/c 6978 debited for INR 14456 on 13-01-24 trf to Air India. UPI:912835171390. -Kotak Bank,Travel
MF purchase INR 5693 to groww@axisbank. Yes Bank. A/c ****2450. 03-10-25. Ref 392215740925.,Investment
Federal Bank: EMI Rs.4923.00 debited on 28/05/26. A/c *9479. Loan ref 841673442278.,Loan & EMI
FD/RD installment INR 12440 to UTI Mutual Fund. Yes Bank A/c *4336. 09/10/2026. Ref 107728439236.,Investment
Debit Rs.29003 from Yes Bank a/c XX1419 for VIT UNIVERSITY fees on 28/02/24. Ref 379756011921.,Education
Payment Rs.5992 to 1mg@axisbank. Federal Bank. A/c *3400. 20/03/2026. Ref 337455434381.,Healthcare
Payment to netflix@axisbank: ₹892. Federal Bank. A/c ****8021. 15-09-24. UPI Ref:639778841541.,Entertainment
Debit ₹225 from Federal Bank a/c *7588 for BOOKMYSHOW on 28/07/25. Ref 592534905667.,Entertainment
Rs.35740 paid to Amit Kumar via UPI. SBI A/c *8609. 19/11/26. Ref 301130078663.,Personal Transfer
Rs.2998 paid to IndiGo Airlines via UPI. Yes Bank A/c *9609. 24/04/2025.,Travel
Payment Rs.11321 to netmeds@ybl. HDFC Bank. A/c XX8924. 24-06-2025. Ref 967468061563.,Healthcare
Your a/c ****5090 debited for INR 13403 on 26-04-25 trf to BMTC. UPI:292668695463. -Kotak Bank,Travel
Your a/c ****5463 debited for INR 19283 on 17/03/2026 trf to Flipkart. UPI:517714421293. -IndusInd Bank,Shopping
Bill payment ₹4009 to jio@kotak. IndusInd Bank. A/c XX2439. 14/05/26. Ref 914441596243.,Utilities
Your a/c ****9880 debited for ₹45476 on 21/11/2024 trf to Zudio Mall Road. UPI:576052003116. -HDFC Bank,Shopping
Payment to spotify@ybl: Rs.278.00. Karnataka Bank. A/c XX6698. 02-12-2025. UPI Ref:174942388734.,Entertainment
UPI txn ₹314 to 1mg@axisbank from SBI A/c XX5558 on 27/08/2024. Ref 959352023569.,Healthcare
Your a/c ****2372 debited for ₹4906 on 25-06-2025 trf to ACT Fibernet. UPI:801422727869. -ICICI Bank,Utilities
Your a/c 5652 debited for INR 13726 on 28-12-2025 trf to KSRTC. UPI:312501643938. -Union Bank,Travel
Sent INR 35830 From SBI A/C *3622 To SBI Mutual Fund On 11-03-2025 Ref 745622196864,Investment
Rs.301 paid to FASTAG RECHARGE via UPI. Union Bank A/c XX3190. 14-01-2024.,Travel
Debit Rs.68367 from ICICI Bank a/c ****8564 for Coursera fees on 07/05/2024. Ref 703970773014.,Education
Debit Rs.484 from HDFC Bank a/c *6467 for MTNL bill on 04-01-2025. Ref 658880968183.,Utilities
Auto debit: Rs.28403 EMI from ICICI Bank A/c *5983 on 07/08/25. Ref 646949226124. -BIKE LOAN EMI,Loan & EMI
Sent Rs.15450 From Karnataka Bank A/C 6677 To ICICI Loan On 09-02-26 Ref 727833165724. Loan EMI.,Loan & EMI
Your a/c *8166 debited for INR 375 on 26/07/2026 trf to Box8. UPI:609286727542. For dispute call Federal Bank,Food & Dining
FD/RD installment Rs.2601 to Motilal Oswal. HDFC Bank A/c *7394. 08/02/26. Ref 440537439043.,Investment
Your a/c *7771 debited for INR 59139 on 15/08/24 trf to NIPPON MF. UPI:645817166468. -SBI,Investment
Sent ₹406 From IndusInd Bank A/C *9565 To Biryani By Kilo On 07-05-2025 Ref 561407892117,Food & Dining
Your a/c ****5920 debited for ₹9143 on 06-01-2024 trf to RAPIDO BIKE. UPI:342659962170. -Karnataka Bank,Travel
Rs.15300 paid to ST XAVIER'S COLLEGE via UPI. Federal Bank A/c ****4972. 08-03-2024.,Education
Fees payment ₹37686 to udemy@axisbank. Yes Bank. A/c XX6910. 09/11/2025. Ref 548479254827.,Education
Your a/c XX2785 debited for INR 246 on 06/09/2024 trf to Vi Mobile. UPI:84734899978. -Axis Bank,Utilities
UPI txn INR 249 to thyrocare@oksbi from Federal Bank A/c *8367 on 09/06/2025. Ref 708865012821.,Healthcare
Rs.464 paid to Steam India via UPI. SBI A/c XX4434. 18/02/26.,Entertainment
UPI payment INR 1329 to hotstar@paytm from SBI A/c *9157. 02-07-26. Ref 268669225707.,Entertainment
Rs.446 paid to Jio Recharge via UPI. IndusInd Bank A/c *9784. 04-07-2024.,Utilities
Sent INR 421 to Domino's Pizza on 07-03-26. A/c 8604. UPI:283693004920. -HDFC Bank,Food & Dining
Debit Rs.46133 from Yes Bank a/c 2423 to RAM K on 06/04/2024. UPI Ref:98497428784.,Personal Transfer
Rs.6261 paid to Unacademy via UPI. HDFC Bank A/c XX2793. 11-10-2025.,Education
IndusInd Bank: INR 393 subscription to JioCinema debited on 15/08/24. A/c 5357. Ref 259736449184.,Entertainment
Your a/c *2635 debited for Rs.1275 on 01-08-26 trf to Starbucks India. UPI:74173595252. For dispute call Yes Bank,Food & Dining
Your a/c ****3495 debited for Rs.15256.00 on 18/10/2025 trf to Rohan Gupta. UPI:490932524500. -Karnataka Bank,Personal Transfer
Debit Rs.44042 from SBI a/c ****2461 to MOHAN LAL on 04/06/2025. UPI Ref:93235383053.,Personal Transfer
UPI payment Rs.47638 to byjus@icici from Axis Bank A/c XX3930. 13-07-2024. Ref 894050844985.,Education
Your a/c 1897 debited for ₹25227 on 26-02-2026 trf to Reliance Digital. UPI:942794803233. -Yes Bank,Shopping
SBI: Card purchase of INR 1636 at Tata CLiQ on 11/04/2025. A/c XX8672. Ref 448663376587.,Shopping
Sent Rs.91961 From SBI A/C *5274 To PW PhysicsWallah On 28/07/2024 Ref 691315362866,Education
UPI payment of INR 24327 to meesho@ybl from ICICI Bank A/c *3417. 12-05-2024. Ref: 668862573264.,Shopping
Your a/c XX1319 debited for Rs.2221 on 20-11-24 trf to INOX Movies. UPI:772511511173. -HDFC Bank,Entertainment
Debit Rs.16592 from HDFC Bank a/c 7571 to SIVA S on 25-10-2025. UPI Ref:105343757606.,Personal Transfer
UPI txn Rs.2016.00 to tatapower@icici from Union Bank A/c XX9807 on 26/08/26. Ref 138162430606.,Utilities
EMI of Rs.37702.00 auto-debited from Kotak Bank A/c ****2309 on 14/06/26. Ref: 187525330061.,Loan & EMI
UPI:265100462038. Rs.49187.00 debited from 1097 to IIFL Finance on 04-05-26. Loan EMI. -Union Bank,Loan & EMI
Your a/c *4239 debited for Rs.43823.00 on 07/03/26 trf to MANU R. UPI:186240627160. -Yes Bank,Personal Transfer
Sent Rs.16165 From Axis Bank A/C XX6440 To Lifestyle Brigade Road On 26-11-2024 Ref 846982062128,Shopping
Sent Rs.3069.00 to Croma Electronics on 21/07/2025. SBI A/c 8086. Ref 577216890948.,Shopping
UPI payment of Rs.7204 to amazon@icici from ICICI Bank A/c *4927. 09-12-26. Ref: 974407618799.,Shopping
UPI txn Rs.2741.00 to bescom@upi from HDFC Bank A/c 1157 on 27/11/2025. Ref 955759552943.,Utilities
IndusInd Bank: Rs.7449.00 debited for Cleartrip booking on 05-06-2024. A/c 5461. Ref 325031389357.,Travel
Sent Rs.550 From IndusInd Bank A/C ****8291 To Social Restaurant On 17/02/26 Ref 486889322889,Food & Dining
Rs.1488 paid to HP PETROL via UPI. Kotak Bank A/c XX6033. 13/04/26.,Travel
Your a/c *9125 debited for Rs.233.00 on 06/02/2024 trf to SunNXT. UPI:518197858937. -Union Bank,Entertainment
Rs.6569 SIP debited to Groww. Axis Bank A/c XX5528. 08/09/2025.,Investment
UPI payment of ₹20641 to ajio@hdfcbank from HDFC Bank A/c ****5336. 05/07/2024. Ref: 463816771664.,Shopping
UPI txn ₹6601 to blusmart@oksbi from SBI A/c 2274 on 03-01-26. Ref: 650996745545.,Travel
Rs.2852 paid to Abhibus via UPI. SBI A/c ****6524. 02/10/2025.,Travel
Money sent: Rs.27441 to MANU R. SBI A/c *4555. 23/01/25. UPI:364388954409.,Personal Transfer
Rs.19145 paid to JAIN UNIVERSITY via UPI. Karnataka Bank A/c 7089. 27-02-2024.,Education
Your a/c 6049 debited for Rs.5420.00 on 17-05-2024 trf to Karthik Subramanian. UPI:813856338993. -SBI,Personal Transfer
UPI transfer Rs.2730 to RAM K from IndusInd Bank A/c XX3888. 02-11-24. Ref 176359157064.,Personal Transfer
Payment of INR 3550 to cleartrip@kotak. Karnataka Bank. A/c *5698. 23-09-2025. Ref 700434420376.,Travel
Sent ₹603 to Social Restaurant on 18/01/24. A/c ****9032. UPI:421518472109. -IndusInd Bank,Food & Dining
Payment ₹14255 to netmeds@ybl. Karnataka Bank. A/c XX7552. 14-12-2024. Ref 141586826815.,Healthcare
Rs.1159 paid to ACT Fibernet via UPI. IndusInd Bank A/c ****6274. 11/11/26.,Utilities
UPI payment Rs.1405 to inox@kotak from Yes Bank A/c XX9943. 08-09-26. Ref 406072723621.,Entertainment
Payment of ₹4634 to uber@paytm. Federal Bank. A/c 2749. 27/09/25. Ref 687213554023.,Travel
Rs.41197 paid to Vikram Rao via UPI. SBI A/c XX3299. 28-10-2025. Ref 130726759229.,Personal Transfer
FD/RD installment ₹2867 to Upstox. Yes Bank A/c XX8458. 27/10/26. Ref 774366254912.,Investment
Rs.7572 paid to Simplilearn via UPI. HDFC Bank A/c XX9821. 01/12/24.,Education
Rs.608 paid to Dish TV via UPI. Axis Bank A/c *8143. 01-09-24.,Utilities
ICICI Bank: Rs.1855.00 debited for GoAir booking on 07-01-25. A/c 6039. Ref 483858754817.,Travel
UPI payment INR 18074 to coursera@ybl from Yes Bank A/c XX5373. 04/06/2026. Ref 634791435640.,Education
Debit Rs.78564 from Axis Bank a/c XX7303 for SBI Mutual Fund on 07-09-2026. Ref 300495081204.,Investment
Your a/c ****5756 debited for Rs.3477 on 18/05/2024 trf to Abhibus. UPI:638299258643. -Karnataka Bank,Travel
FD/RD installment Rs.24203 to WazirX. Federal Bank A/c XX6072. 12-01-2025. Ref 579847017846.,Investment
UPI:519839506090. Rs.8452.00 debited from ****9888 to PERSONAL LOAN EMI on 16-07-25. Loan EMI. -Union Bank,Loan & EMI
Debit Rs.96712.00 from HDFC Bank a/c XX4821 for Motilal Oswal on 09-04-2025. Ref 691953871112.,Investment
Sent ₹29217 From IndusInd Bank A/C ****1001 To LIFECARE CLINIC On 07/03/26 Ref 490129062775,Healthcare
Debit ₹301 from HDFC Bank a/c ****3131 for PlayStation India on 06/11/2026. Ref 168801491567.,Entertainment
MF purchase Rs.41025.00 to upstox@icici. Kotak Bank. A/c *8176. 18-11-25. Ref 825829691614.,Investment
Your a/c ****1344 debited for ₹4318 on 24-01-24 trf to Vi Mobile. UPI:940969620382. -Yes Bank,Utilities
Sent INR 21021 From ICICI Bank A/C ****2055 To Sharekhan On 07-12-24 Ref 386127226135,Investment
UPI payment of Rs.22075.00 to decathlon@oksbi from Axis Bank A/c XX6226. 18/07/26. Ref: 288672749698.,Shopping
Karnataka Bank: INR 3314 bill payment to Vi Mobile on 01/07/25. A/c 9676. Ref 922581385833.,Utilities
Payment of Rs.1986 to mcdonalds@paytm successful. Axis Bank A/c ****8474. 28/08/26. Ref 159379258572.,Food & Dining
Sent Rs.1307 to Decathlon India on 08/05/26. HDFC Bank A/c XX8394. Ref 249249247980.,Shopping
Loan EMI Rs.45194 debited from Kotak Bank a/c 3420 on 11-09-26. Ref 482392433573.,Loan & EMI
MF purchase Rs.32408 to upstox@icici. HDFC Bank. A/c *1940. 06-05-26. Ref 520563774698.,Investment
UPI payment Rs.44770.00 to unacademy@hdfcbank from Kotak Bank A/c XX4015. 03/10/25. Ref 162313961937.,Education
Sent Rs.569 to Theobroma on 07-02-2024. A/c XX1992. UPI:976971620716. -HDFC Bank,Food & Dining
UPI payment of Rs.3090 to meesho@ybl from Kotak Bank A/c ****1400. 15/08/26. Ref: 206373358524.,Shopping
Debit ₹995 from Federal Bank a/c XX1229 for Fun World on 25-05-25. Ref 707685862960.,Entertainment
Your a/c XX9612 debited for Rs.1395 on 08/10/2026 trf to Wonderla. UPI:178754679451. -HDFC Bank,Entertainment
UPI transfer Rs.17516 to GEETA RANI from Axis Bank A/c *8803. 25-11-25. Ref 410767428044.,Personal Transfer
Debit Rs.3099.00 from HDFC Bank a/c ****1486 to GoAir on 24-09-2026. UPI Ref:689035645206.,Travel
Sent Rs.39523 From Karnataka Bank A/C *2275 To Ananya Pillai On 03-12-26 Ref 907026189449,Personal Transfer
EMI of Rs.25537.00 auto-debited from HDFC Bank A/c ****8838 on 06-11-2024. Ref: 352265226133.,Loan & EMI
Your a/c XX5306 debited for INR 1509 on 04-04-2024 trf to Biryani By Kilo. UPI:601912010419. For dispute call ICICI Bank,Food & Dining
Debit INR 619 from ICICI Bank a/c *2891 for SunNXT on 22-11-2026. Ref 475339097563.,Entertainment
Sent Rs.772 to Hotel Darshini on 05/11/2026. A/c 2646. UPI:931461828953. -Yes Bank,Food & Dining
Rs.1342 paid to ACT Fibernet via UPI. Yes Bank A/c XX6775. 10/03/26.,Utilities
Sent ₹889 From IndusInd Bank A/C ****9233 To Starbucks India On 23-09-25 Ref 540382848521,Food & Dining
Rs.1881 paid to Tata Power via UPI. ICICI Bank A/c *8668. 15/05/2026.,Utilities
Transfer Rs.8415 to Divya Iyer on 03/01/2025. Union Bank A/c 7429. Ref 910856488467.,Personal Transfer
Rs.606 paid to BEST MUMBAI via UPI. Axis Bank A/c 1228. 17-12-25.,Travel
UPI payment Rs.1360.00 to pvr@hdfcbank from Axis Bank A/c 6456. 17-08-2025. Ref 352983032841.,Entertainment
Sent INR 2324 From IndusInd Bank A/C *5355 To CESC Kolkata On 18-09-24 Ref 158966735068,Utilities
Sent Rs.21350.00 From Union Bank A/C XX7099 To UTI Mutual Fund On 19-11-2026 Ref 652858895308,Investment
Transfer Rs.40442 to Kavya Nair on 19/03/24. SBI A/c ****7080. Ref 721991289861.,Personal Transfer
Your a/c 7916 debited for INR 79453 on 22/08/25 trf to RECURRING DEPOSIT. UPI:267501334070. -Yes Bank,Investment
Debit: Rs.1112 from HDFC Bank a/c *6190 to Cafe Coffee Day on 10/01/2025. UPI Ref: 267613820019.,Food & Dining
FD/RD installment Rs.17909.00 to NPS TRUST. Federal Bank A/c 5360. 20/09/2025. Ref 591433840424.,Investment
Debit Rs.29639.00 from Kotak Bank a/c XX4901 for Kuvera on 12/03/2024. Ref 750163520141.,Investment
Installment Rs.18254 paid to Navi Loans on 22-07-25. Union Bank A/c ****4247. Ref 604124464961.,Loan & EMI
EMI of Rs.40064.00 auto-debited from IndusInd Bank A/c 8062 on 13/12/24. Ref: 260327131192.,Loan & EMI
Sent INR 351 to OLA OUTSTATION on 22-10-24. UPI:960557593490. Axis Bank A/c *7761.,Travel
Rs.2510 paid to CLOUDNINE HOSPITAL via UPI. Kotak Bank A/c ****9098. 17-07-26.,Healthcare
Sent Rs.2193.00 From Axis Bank A/C 1585 To BESCOM On 16-11-25 Ref 725958353825,Utilities
Debit Rs.45473.00 from Union Bank a/c XX3279 for ST XAVIER'S COLLEGE fees on 01-06-2025. Ref 688215772519.,Education
Sent Rs.135198 From Yes Bank A/C XX9389 To Unacademy On 05/01/26 Ref 836838050460,Education
Sent INR 1270 From Yes Bank A/C 3947 To Sony LIV On 11/07/2026 Ref 484802382809,Entertainment
Debit Rs.12870.00 from Axis Bank a/c ****4129 for RD INSTALLMENT on 22/10/25. Ref 353423817049.,Investment
Debit Rs.42947 from Yes Bank a/c XX5321 to Sneha Patel on 12-06-2026. UPI Ref:154744177447.,Personal Transfer
Your a/c ****4260 debited for INR 102 on 01-08-24 trf to BOOKMYSHOW. UPI:695136392509. -Axis Bank,Entertainment
UPI txn of ₹1080 to pizzahut@axisbank from IndusInd Bank A/c ****8422 on 18/05/24. Ref: 643181393914.,Food & Dining
Sent Rs.33675.00 From HDFC Bank A/C *3684 To HDFC Securities On 24-09-2024 Ref 727422238629,Investment
SBI: Card purchase of ₹6006 at MAX Fashion on 10-07-24. A/c XX7140. Ref 152035812901.,Shopping
UPI txn INR 2469 to makemytrip@axisbank from Union Bank A/c XX9258 on 23/04/26. Ref: 905877193359.,Travel
Recharge/Bill ₹271 to HP GAS. SBI A/c 1534. 06/10/2024. UPI:868837729622.,Utilities
Your a/c *5592 debited for ₹1031 on 18/02/25 trf to Manorama Online. UPI:251372486789. -ICICI Bank,Entertainment
Sent Rs.21206.00 From IndusInd Bank A/C 6023 To BYJU's On 01-12-25 Ref 226455836874,Education
Payment of Rs.9674.00 to redbus@icici. Karnataka Bank. A/c *3531. 22/12/2026. Ref 566983814669.,Travel
UPI payment ₹857 to inox@kotak from Federal Bank A/c 4693. 08/11/24. Ref 787460245655.,Entertainment
Payment of INR 588 to zomato@kotak successful. Federal Bank A/c XX7502. 25/09/26. Ref 832386230971.,Food & Dining
Sent INR 26503 From HDFC Bank A/C *9283 To H&M India On 14-10-2024 Ref 118757766028,Shopping
Auto debit: Rs.2672 EMI from Yes Bank A/c ****8877 on 28/11/24. Ref 895395123601. -PNB LOAN EMI,Loan & EMI
UPI txn Rs.5572.00 to cleartrip@kotak from HDFC Bank A/c 8741 on 06-05-2025. Ref: 934569014924.,Travel
Rs.4485 SIP debited to RECURRING DEPOSIT. Yes Bank A/c 2967. 10-07-2025.,Investment
UPI:170266494610. Rs.8215.00 debited from ****7481 to BIKE LOAN EMI on 27/09/24. Loan EMI. -Karnataka Bank,Loan & EMI
Sent INR 2403 From Federal Bank A/C *8909 To Jio Fiber On 07-07-26 Ref 552362518592,Utilities
Fees payment INR 38188 to unacademy@hdfcbank. Yes Bank. A/c 3916. 07-07-25. Ref 428280981441.,Education
Sent Rs.271.00 to Ola Cabs on 03-10-2026. UPI:25499775825. Union Bank A/c *3121.,Travel
Kotak Bank: ₹422 debited to dominos@hdfcbank on 11/04/24 from A/c 8921. Ref 751679795363.,Food & Dining
Rs.217 paid to BESCOM via UPI. SBI A/c ****2904. 22-10-2026.,Utilities
Rs.131 paid to Zee5 via UPI. HDFC Bank A/c *7716. 11/08/25.,Entertainment
SIP/Investment INR 21692 to groww@axisbank from Karnataka Bank A/c XX6630. 28-03-2024. Ref 929034330635.,Investment
UPI:232012313299. Rs.5780.00 debited from *6260 to CASHe on 21-07-25. Loan EMI. -Kotak Bank,Loan & EMI
Kotak Bank: Rs.30280 sent to Vikram Rao on 10-02-26. A/c XX2027. Ref 573436984392.,Personal Transfer
UPI txn Rs.862 to tneb@hdfcbank from SBI A/c XX8660 on 09-05-2024. Ref 957942150878.,Utilities
Your a/c 8559 debited for ₹39771 on 10-05-2024 trf to Unacademy. UPI:376229108018. -Union Bank,Education
Your a/c 7394 debited for Rs.19490.00 on 15/01/2025 trf to VIK N. UPI:191710310808. -IndusInd Bank,Personal Transfer
Sent ₹8539 From Karnataka Bank A/C ****1158 To Vistara On 03/12/24 Ref 469665985686,Travel
UPI txn Rs.2403.00 to airtel@axisbank from Yes Bank A/c 7968 on 11/11/24. Ref 446639580222.,Utilities
Sent Rs.8165 From Kotak Bank A/C *5878 To Westside On 06-06-26 Ref 538916295418,Shopping
UPI txn INR 6985 to apollo@hdfcbank from Yes Bank A/c ****4405 on 17-12-2025. Ref 815687235570.,Healthcare
UPI payment Rs.28652.00 to coursera@ybl from SBI A/c 5952. 01-11-24. Ref 718301512979.,Education
ICICI Bank: Rs.30994 debited to Unacademy on 01-01-24. A/c 8604. Ref 294093997867.,Education
Sent Rs.44600 From Axis Bank A/C ****8565 To SBI Home Loan On 02-01-2025 Ref 541198409349. Loan EMI.,Loan & EMI
ICICI Bank: EMI Rs.12710.00 debited on 13-12-2024. A/c 8824. Loan ref 151065858080.,Loan & EMI
Sent Rs.7396 to VIJAYA DIAGNOSTIC on 07-03-25. UPI:390414751417. Axis Bank A/c ****2626.,Healthcare
Payment of Rs.9140.00 to blusmart@oksbi. Federal Bank. A/c 2983. 12/12/24. Ref 362057102229.,Travel
Sent Rs.33782 From Federal Bank A/C 5934 To HDFC Bank Loan On 19/04/26 Ref 664890603576. Loan EMI.,Loan & EMI
Payment ₹1858 to decathlon@oksbi done. Federal Bank A/c XX7246. 06-11-26. UPI Ref:702667252581.,Shopping
Payment of Rs.1521.00 to chaayos@oksbi successful. Axis Bank A/c *5173. 15-10-24. Ref 372668007922.,Food & Dining
UPI txn INR 1491 to bescom@upi from Kotak Bank A/c XX9823 on 25/05/26. Ref 320129319707.,Utilities
UPI payment of Rs.7716.00 to meesho@ybl from ICICI Bank A/c XX7827. 20-07-25. Ref: 870960100076.,Shopping
Union Bank: Rs.207.00 subscription to PVR Cinemas debited on 05-12-26. A/c ****2143. Ref 928775801029.,Entertainment
Sent INR 718 to KFC INDIA on 16/07/26. A/c XX3768. UPI:532280539884. -IndusInd Bank,Food & Dining
Rs.11092 paid to MANIPAL UNIVERSITY via UPI. HDFC Bank A/c *2265. 20-09-2025.,Education
Rs.967 SIP debited to Angel One. ICICI Bank A/c ****6859. 12-08-2026.,Investment
HDFC Bank: INR 383 subscription to Fun World debited on 12/12/2024. A/c XX6927. Ref 321528788775.,Entertainment
Rs.47015 paid to Pooja Reddy via UPI. IndusInd Bank A/c ****5663. 25-11-24. Ref 284173260142.,Personal Transfer
UPI payment INR 208 to spotify@ybl from ICICI Bank A/c *9307. 12/06/25. Ref 661895182216.,Entertainment
Rs.473 paid to Tata Play DTH via UPI. Kotak Bank A/c XX3055. 26/11/25.,Utilities
